Source,Destination,Anchor,Status Code
https://www.hhs.gov/guidance/document/quality-safety-oversight-general-information-national-partnership-dementia-care-resources,https://www.sc.edu/study/colleges_schools/public_health/research/research_centers/office_for_the_study_of_aging/projects_programs/dementia_dialogues/index.php,Dementia Dialogues: Five Sessions to Educate Individuals Caring for Persons who Exhibit Signs Associated with Alzheimer's Disease or Related Dementia,404
https://www.hhs.gov/hipaa/for-professionals/privacy/laws-regulations/index.html,http://privacyruleandresearch.nih.gov/pdf/HIPAA_Privacy_Rule_Booklet.pdf,"NIH's publication of ""Protecting Personal Health Information in Research: Understanding the HIPAA Privacy Rule.""",404
https://www.hhs.gov/programs/topic-sites/sexually-transmitted-infections/guidelines/index.html,https://www.cdc.gov/std/tg2015/syphilis.htm,Syphilis,404
https://www.hhs.gov/grants-contracts/contracts/contract-policies-regulations/index.html,https://acl.gov/About_ACL/Budget/ACL-FY2016-annual-public-report.aspx,Administration for Community Living,404
https://www.hhs.gov/hepatitis/awareness-months-and-days/hepatitis-testing-day-may-19/index.html,https://www.cdc.gov/hepatitis/awareness/heppromoresources.htm,this CDC page,404
https://www.hhs.gov/hepatitis/awareness-months-and-days/hepatitis-awareness-month-may/index.html,https://www.cdc.gov/hepatitis/awareness/heppromoresources.htm,the Centers for Disease Control and Prevention (CDC) page,404
https://www.hhs.gov/guidance/document/provider-preventive-resources,https://www.cms.gov/Outreach-and-Education/Medicare-Learning-Network-MLN/MLNProducts/Downloads/PreventiveServicesPoster.pdf,Quick Reference Poster (PDF),404
https://www.hhs.gov/about/hhs-manuals/hhs-facilities-manual/project-planning/index.html,https://www.gsa.gov/policy-regulations/regulations/federal-management-regulation-fmr/i442244,102-83,404
https://www.hhs.gov/hipaa/for-professionals/privacy/guidance/related-links/index.html,https://www.samhsa.gov/sites/default/files/part2-hipaa-comparison2004.pdf,Substance Abuse and Mental Health Services Administration - Guidance for Substance Abuse Treatment Programs,404
https://www.hhs.gov/civil-rights/for-providers/civil-rights-covid19/index.html,https://www.cdc.gov/coronavirus/2019-ncov/downloads/sick-with-2019-nCoV-fact-sheet-somali.pdf,Somali,404
https://www.hhs.gov/civil-rights/for-individuals/special-topics/emergency-preparedness/index.html,https://www.hhs.gov/ht/civil-rights/for-individuals/special-topics/emergency-preparedness/faqs-patient-visitation/index.html,Kreyòl Ayisyen (Haitian Creole),404
https://www.hhs.gov/hipaa/for-professionals/faq/2080/if-a-csp-experiences-a-security-incident-involving-a-hipaa-covered-entitys-or-business-associates-ephi-must-it-report-the-incident-to-the-covered-entity-or-business-associate/index.html,https://www.hhs.gov/node/2691,OCR breach notification guidance,404
https://www.hhs.gov/hipaa/for-professionals/faq/2080/if-a-csp-experiences-a-security-incident-involving-a-hipaa-covered-entitys-or-business-associates-ephi-must-it-report-the-incident-to-the-covered-entity-or-business-associate/index.html,https://www.hhs.gov/node/2691,http://www.hhs.gov/hipaa/for-professionals/breach-notification/index.html,404
https://www.hhs.gov/surgeongeneral/reports-and-publications/addiction-and-substance-misuse/opioid-overdose-prevention-resources/index.html,https://www.cdc.gov/drugoverdose/prescribing/guideline.html,CDC Guideline for Prescribing Opioids for Chronic Pain,404
https://www.hhs.gov/surgeongeneral/reports-and-publications/addiction-and-substance-misuse/advisory-on-naloxone/index.html,https://www.cdc.gov/drugoverdose/prescribing/guideline.html,https://www.cdc.gov/drugoverdose/prescribing/guideline.html.,404
https://www.hhs.gov/immunization/diseases/hpv/index.html,https://www.cdc.gov/hpv/parents/index.html,Learn more about HPV,404
https://www.hhs.gov/hipaa/for-professionals/special-topics/index.html,http://hipaaqsportal.hhs.gov/,health app developer portal,404
https://www.hhs.gov/privacy/privacy-impact-assessments/index.html,https://www.hhs.gov/sites/default/files/pia-fda-hfp-data-management-support-services-system-fda5077649.csv,Download,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2025/alj-cr6639/index.html,https://www.bcbsri.com/sites/default/files/polices/Routine%20Foot%20Care%20and%20Nail%20Debridement_Final_V1.1_0.pdf,https://www.bcbsri.com/sites/default/files/polices/Routine%20Foot%20Car…,404
https://www.hhs.gov/ohrp/regulations-and-policy/belmont-report/access-other-reports-by-the-national-commission/index.html,https://videocast.nih.gov/pdf/ohrp_research_involving_prisoners.pdf,"Research Involving Prisoners, October 1, 1976",404
https://www.hhs.gov/programs/social-services/homelessness/resources/index.html,https://www.medicaid.gov/state-resource-center/innovation-accelerator-program/community-integration-ltss/ci-ltss.html,State Medicaid-Housing Agency,404
https://www.hhs.gov/surgeongeneral/reports-and-publications/tobacco/index.html,https://www.cdc.gov/tobacco/data_statistics/sgr/2020-smoking-cessation/fact-sheets/payers/index.html,Factsheet - Summary for Payers,404
https://www.hhs.gov/ohrp/sachrp-committee/meetings/2015-october-21-22/index.html,https://videocast.nih.gov/Summary.asp?Live=17314&bhcp=1,"October 22, 2015",404
https://www.hhs.gov/civil-rights/for-individuals/special-topics/emergency-preparedness/index.html,https://www.hhs.gov/pl/civil-rights/for-individuals/special-topics/emergency-preparedness/faqs-patient-visitation/index.html,Polski (Polish),404
https://www.hhs.gov/hepatitis/programs-and-initiatives/index.html,https://www.medicaid.gov/state-resource-center/medicaid-state-technical-assistance/Health-Home-Information-Resource-Center/index.html,Health Home Information Resource Center,404
https://www.hhs.gov/civil-rights/for-individuals/faqs/index.html,https://www.hhs.gov/node/2618,Civil Rights Enforcement through Other Agencies,404
https://www.hhs.gov/guidance/document/medicare-shared-savings-program-news,https://www.cms.gov/newsroom/press-releases/cms-finalizes-changes-advance-innovation-restore-focus-patient,"CMS Finalizes Changes to Advance Innovation, Restore Focus on Patients",404
https://www.hhs.gov/surgeongeneral/reports-and-publications/health-misinformation/index.html,https://www.cdc.gov/covid/vaccines/myths-facts.html?CDC_AAref_Val=https://www.cdc.gov/coronavirus/2019-ncov/vaccines/facts.html,Myths and facts about COVID-19 vaccines,404
https://www.hhs.gov/civil-rights/for-providers/civil-rights-covid19/index.html,https://www.cdc.gov/coronavirus/2019-ncov/downloads/COVID19-symptoms-vietnamese.pdf,Vietnamese,404
https://www.hhs.gov/civil-rights/for-providers/civil-rights-covid19/index.html,https://www.cdc.gov/coronavirus/2019-ncov/downloads/sick-with-2019-nCoV-fact-sheet-haitian-creole.pdf,Haitian Creole,404
https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/allergyassociates/index.html,https://www.hhs.gov/sites/default/files/allergy-associates-ra.pdf,Read the Resolution Agreement,404
https://www.hhs.gov/guidance/document/physicians-other-health-professionals,https://www.cms.gov/training-education/partner-outreach-resources/partner-with-cms/library-toolkit,Library toolkit,404
https://www.hhs.gov/programs/topic-sites/sexually-transmitted-infections/resources/index.html,https://www.cdc.gov/nchhstp/atlas/index.htm,CDC’s Atlas Plus,404
https://www.hhs.gov/guidance/document/coronavirus-covid-19-partner-toolkit,https://www.medicaid.gov/state-resource-center/disaster-response-toolkit/covid19/index.html,Medicaid.gov,404
https://www.hhs.gov/aging/napa-timeline/index.html,https://www.ruralhealth.va.gov/docs/COACH_Issue_Brief_Final.pdf,Caring for Older Adults and Caregivers at Home (COACH),404
https://www.hhs.gov/programs/health-insurance/medicaid-chip-renewal-transition-resources-partners/index.html,https://www.hhs.gov/sites/default/files/medicaid-unwinding-letter.pdf,English,404
https://www.hhs.gov/civil-rights/for-individuals/special-topics/hospitals-effective-communication/disability-resources-effective-communication/index.html,https://www.hhs.gov/sites/default/files/medicaid-unwinding-letter.pdf,Read the Letter,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2020/alj-cr5709/index.html,https://www.cms.gov/Outreach-and-Education/Medicare-Learning-Network-MLN/MLNProducts/Downloads/ICD9-10CM-ICD10PCS-CPT-HCPCS-Code-Sets-Educational-Tool-ICN900943.pdf,https://www.cms.gov/Outreach-and-Education/Medicare-Learning-Network-MLN/MLNProducts/Downloads/ICD9-10CM-ICD10PCS-CPT-HCPCS-Code-Sets-Educational-Tool-ICN900943.pdf,404
https://www.hhs.gov/privacy/sorns/exempt-systems/index.html,https://www.hhs.gov/foia/privacy/recordsnotices/09900002.html,09-90-0002,404
https://www.hhs.gov/about/agencies/ogc/ethics-rules-applicable-employees-participating-opms-deferred-resignation-program/index.html,https://osc.gov/Services/Pages/HatchAct-FAQ.aspx,Hatch Act FAQs,404
https://www.hhs.gov/about/agencies/ogc/ethics-rules-applicable-employees-participating-opms-deferred-resignation-program/index.html,https://osc.gov/Services/Pages/HatchAct-FAQ.aspx,Hatch Act FAQs,404
https://www.hhs.gov/immunization/diseases/hpv/index.html,https://www.cdc.gov/vaccines/hcp/vis/vis-statements/hpv.html,Read the VIS for the HPV vaccine,404
https://www.hhs.gov/privacy/sorns/exempt-systems/index.html,https://www.hhs.gov/foia/privacy/recordsnotices/09900100.html,09-90-0100,404
https://www.hhs.gov/hipaa/for-professionals/special-topics/emergency-preparedness/index.html,https://www.hhs.gov/sites/default/files/2018-hurricane-florence-hipaa-bulletin-update.pdf,September 2018 Hurricane Florence Bulletin,404
https://www.hhs.gov/programs/topic-sites/sexually-transmitted-infections/resources/index.html,https://www.cdc.gov/std/prevention/default.htm,STI Prevention,404
https://www.hhs.gov/programs/topic-sites/autism/index.html,https://www.cdc.gov/ncbddd/actearly/parents/index.html,Milestone Tracker App and milestone checklists,404
https://www.hhs.gov/guidance/document/coronavirus-covid-19-partner-toolkit,https://www.cdc.gov/coronavirus/2019-ncov/hcp/guidance-home-care.html,Home Care Guidance,404
https://www.hhs.gov/ohrp/regulations-and-policy/belmont-report/access-other-reports-by-the-national-commission/index.html,https://videocast.nih.gov/pdf/ohrp_appendix_psychosurgery.pdf,Appendix,404
https://www.hhs.gov/guidance/document/upper-facial-lines-developing-botulinum-toxin-drug-products,https://www.hhs.gov/guidance/sites/default/files/hhs-guidance-documents/FDA/Upper-Facial-Lines---Developing-Botulinum-Toxin-Drug-Products.pdf,Download the Guidance Document,404
https://www.hhs.gov/guidance/document/federal-independent-dispute-resolution-idr-process-guidance-certified-idr-entities-2,https://www.hhs.gov/guidance/sites/default/files/hhs-guidance-documents/FINAL%20Guidance%20for%20Certified%20IDRE%202.10.22_508c.pdf,Download the Guidance Document,404
https://www.hhs.gov/aging/index.html,https://www.medicaid.gov/medicaid/eligibility/medicaid-enrollees/index.html,Medicaid coverage,404
https://www.hhs.gov/hipaa/for-professionals/compliance-enforcement/agreements/peachstate/index.html,https://www.hhs.gov/sites/default/files/peachstate-ra-cap.pdf,Read the Resolution Agreement and Corrective Action Plan,404
https://www.hhs.gov/surgeongeneral/reports-and-publications/youth-vaping/index.html,https://doi.org/10.1080/10826084.2024.2281234,https://doi.org/10.1080/10826084.2024.2281234,404
https://www.hhs.gov/programs/topic-sites/sexually-transmitted-infections/resources/index.html,https://www.cdc.gov/std/health-disparities/default.htm,STI Health Equity,404
https://www.hhs.gov/civil-rights/for-providers/civil-rights-covid19/index.html,https://www.cdc.gov/coronavirus/2019-ncov/downloads/stop-the-spread-of-germs-farsi.pdf,Farsi,404
https://www.hhs.gov/oidp/advisory-committee/blood-tissue-safety-availability/recommendations/index.html,https://www.hhs.gov/ash/bloodsafety/advisorycommittee/recommendations/nov2015-recommendations.html.html,Recommendations: November 2015,404
https://www.hhs.gov/about/agencies/dab/decisions/alj-decisions/2019/alj-cr5350/index.html,https://www.ama-assn.org/system/files/2019-03/cpt-category3-codes-long-descriptors.pdf,https://www.ama-assn.org/system/files/2019-03/cpt-category3-codes-long-descriptors,404
https://www.hhs.gov/civil-rights/for-providers/civil-rights-covid19/index.html,https://www.cdc.gov/coronavirus/2019-ncov/downloads/sick-with-2019-nCoV-fact-sheet-nepali.pdf,Nepali,404
https://www.hhs.gov/about/agencies/asa/ohr/hr-library/511-1/index.html,https://www.hhs.gov/sites/default/files/hr-resource-library-511-2.pdf,"HHS Instruction 511-2, Use of Career Ladder Positions, December 2008",404
https://www.hhs.gov/vaccines/nvac/meetings/2022/02-10/index.html,https://www.hhs.gov/default/files/nvac-meeting-minutes-february-2022.pdf,Meeting Minutes,404
https://www.hhs.gov/hipaa/for-professionals/breach-notification/reports-congress/index.html,https://www.hhs.gov/sites/default/files/breach-report-to-congress-2015-2016-2017.pdf,2015-2016-2017 Report to Congress on the Breach Notification Program,404
https://www.hhs.gov/ohrp/sachrp-committee/recommendations/attachment-b-new-challenges-sponsor-clinical-trial-site-subject.html,https://privacyruleandresearch.nih.gov/,https://privacyruleandresearch.nih.gov/,404
https://www.hhs.gov/hepatitis/learn-about-viral-hepatitis/hepatitis-a-basics/index.html,https://www.cdc.gov/hepatitis/outbreaks/2017March-HepatitisA.htm,latest from CDC about outbreaks,404
https://www.hhs.gov/immunization/get-vaccinated/pay/index.html,https://odh.ohio.gov/wps/portal/gov/odh/know-our-programs/immunization/immunization,Ohio (OH),404
https://www.hhs.gov/immunization/get-vaccinated/where/index.html,https://odh.ohio.gov/wps/portal/gov/odh/know-our-programs/immunization/immunization,Ohio (OH),404
https://www.hhs.gov/about/agencies/asfr/key-personnel/index.html,https://www.hhs.gov/asfr/ogapa/acquisition/hcacontacts.html,HHS Heads of Contracting Activity and Key Managers,404
https://www.hhs.gov/about/agencies/asa/ohr/hr-library/300-3/index.html,https://www.law.cornell.edu/uscode/text/5a/compiledact-95-521,5 U.S.C. app.,404
https://www.hhs.gov/about/agencies/asa/ohr/hr-library/300-3/index.html,https://www.law.cornell.edu/uscode/text/5a/compiledact-95-521,5 U.S.C. app.,404
https://www.hhs.gov/vaccines/featured-priorities/catch-up-vaccination/index.html,https://www.cdc.gov/vaccines/schedules/hcp/imz/catchup.html,Catch-up Immunization Schedule,404
https://www.hhs.gov/privacy/sorns/hhs-non-exempt-systems/index.html,https://www.hhs.gov/foia/privacy/recordsnotices/09400001.html,09-40-0001,404
https://www.hhs.gov/guidance/document/go-info-information-bulletins,https://www.cms.gov/Regulations-and-Guidance/Administrative-Simplification/Subregulatory-Guidance/Downloads/SRGD0InformatinBulletin-20190130.pdf,Modification of the Requirements for the Use of HIPAA National Council for Prescription Drug Programs D.0 Standard (PDF),404
